"customer_id","recency_days","frequency_completed","cancellation_count","monetary_gross","monetary_net","avg_interval_whole_day","avg_interval_fractional_day","distinct_variants_purchased","distinct_families_purchased","order_return_rate_pct","line_item_return_rate_pct"
"14414",91,8,1,2399.33,2387.48,40.0,40.44,99,90,11.1,0.8
"14415",0,23,9,11980.09,11803.62,32.3,32.82,445,435,28.1,3.1
"14416",21,2,0,490.22,490.22,20.0,20.01,13,13,0.0,0.0
"14417",387,1,0,524.65,524.65,NULL,NULL,106,105,0.0,0.0
"14418",3,3,0,1937.25,1937.25,51.5,52.38,114,114,0.0,0.0
"14419",10,7,0,1254.64,1254.64,61.3,62.00,118,117,0.0,0.0
"14420",84,4,3,1639.17,1627.72,197.0,197.41,85,85,42.9,4.1
"14421",56,6,1,2469.37,2456.62,126.2,126.82,72,69,14.3,1.0
"14422",0,19,2,10271.52,10200.92,39.6,40.11,317,304,9.5,0.5
"14423",217,3,1,916.61,914.96,237.5,238.07,12,12,25.0,6.3
"14424",17,1,0,322.08,322.08,NULL,NULL,1,1,0.0,0.0
"14425",426,3,2,661.39,635.89,151.0,151.48,35,34,40.0,4.9
"14426",18,17,10,11727.94,11103.97,38.4,38.87,452,433,37.0,7.2
"14427",49,4,0,1263.52,1263.52,193.3,193.73,43,43,0.0,0.0
"14428",6,5,2,1224.06,1209.37,79.0,79.46,108,108,28.6,2.8
"14429",403,1,0,516.28,516.28,NULL,NULL,22,22,0.0,0.0
"14430",511,3,2,1220.90,992.10,47.5,47.91,29,23,40.0,10.3
"14431",298,4,1,2614.20,2567.10,127.7,128.33,72,71,20.0,4.7
"14432",9,6,0,2248.50,2248.50,15.4,15.95,256,237,0.0,0.0
"14433",465,1,0,280.70,280.70,NULL,NULL,72,69,0.0,0.0
"14434",21,6,0,1372.80,1372.80,9.6,10.15,3,3,0.0,0.0
"14435",501,1,0,90.42,90.42,NULL,NULL,3,3,0.0,0.0
"14436",98,2,0,271.70,271.70,454.0,454.95,11,10,0.0,0.0
"14437",365,5,1,873.34,850.84,54.0,54.47,34,31,16.7,2.3
"14438",305,1,0,131.90,131.90,NULL,NULL,9,9,0.0,0.0
"14439",319,5,0,9443.04,9443.04,91.5,91.98,105,102,0.0,0.0
"14440",7,13,2,5982.03,5870.13,60.3,60.76,63,58,13.3,1.5
"14441",0,11,7,4611.69,4426.99,68.4,68.99,103,100,38.9,5.5
"14442",1,7,5,5367.02,5272.02,80.7,80.99,128,128,41.7,3.7
"14443",53,5,3,2082.97,2063.65,80.8,81.46,119,119,37.5,3.6
"14444",455,1,0,120.44,120.44,NULL,NULL,11,11,0.0,0.0
"14445",455,1,0,221.65,221.65,NULL,NULL,32,31,0.0,0.0
"14446",0,5,0,1195.48,1195.48,96.0,96.49,258,250,0.0,0.0
"14447",18,6,0,1711.73,1711.73,75.8,76.36,81,77,0.0,0.0
"14448",8,2,0,375.35,375.35,354.0,354.85,20,20,0.0,0.0
"14449",18,8,0,2230.96,2230.96,59.1,59.71,301,286,0.0,0.0
"14450",180,7,0,1128.44,1128.44,71.2,71.66,47,47,0.0,0.0
"14451",59,12,6,3258.68,3215.50,57.0,57.38,245,233,33.3,1.3
"14452",10,4,0,658.95,658.95,170.0,170.32,108,104,0.0,0.0
"14453",189,1,0,119.93,119.93,NULL,NULL,22,22,0.0,0.0
"14454",375,5,1,977.30,970.70,88.8,89.26,93,93,16.7,0.9
"14455",431,4,1,617.72,587.12,20.7,21.03,65,63,20.0,2.5
"14456",4,9,4,3014.32,3000.80,16.8,17.13,579,560,30.8,0.6
"14457",310,1,0,113.64,113.64,NULL,NULL,4,4,0.0,0.0
"14458",380,1,0,219.27,219.27,NULL,NULL,45,44,0.0,0.0
"14459",154,2,0,5375.74,5375.74,496.0,496.01,112,106,0.0,0.0
"14460",109,9,3,1093.50,919.60,76.3,76.73,33,30,25.0,12.5
"14461",147,13,1,6676.52,6660.62,44.8,45.18,514,486,7.1,0.2
"14462",63,12,3,2237.81,2204.69,32.8,33.28,181,178,20.0,1.8
"14463",97,4,0,786.57,786.57,133.3,133.72,7,7,0.0,0.0
"14464",567,2,0,111.00,111.00,59.0,59.11,4,4,0.0,0.0
"14465",246,11,0,3925.85,3925.85,45.0,45.49,128,122,0.0,0.0
"14466",28,13,0,4267.15,4267.15,57.6,58.08,77,73,0.0,0.0
"14467",17,12,0,2203.24,2203.24,65.0,65.45,144,141,0.0,0.0
"14468",733,1,0,204.24,204.24,NULL,NULL,12,12,0.0,0.0
"14469",415,4,0,2093.46,2093.46,87.0,87.71,120,120,0.0,0.0
"14470",11,3,0,712.04,712.04,208.5,209.46,56,54,0.0,0.0
"14471",590,2,0,400.95,400.95,141.0,141.20,38,34,0.0,0.0
"14472",103,9,0,2118.72,2118.72,72.6,73.24,173,165,0.0,0.0
"14473",73,2,0,234.34,234.34,208.0,208.05,7,7,0.0,0.0
"14474",42,2,1,1258.89,1248.94,533.0,533.05,122,122,33.3,0.8
"14475",71,4,3,1151.15,1025.12,112.0,112.35,40,39,42.9,9.4
"14476",256,1,0,193.00,193.00,NULL,NULL,17,17,0.0,0.0
"14477",19,7,3,1969.60,1960.61,113.5,114.14,7,5,30.0,17.6
"14478",381,4,0,1276.66,1276.66,118.3,118.70,59,59,0.0,0.0
"14479",253,4,0,1124.71,1124.71,159.3,159.93,127,126,0.0,0.0
"14480",10,4,1,1299.52,1295.27,235.3,235.67,52,51,20.0,1.5
"14481",164,5,0,2284.69,2284.69,127.5,128.23,114,111,0.0,0.0
"14482",17,12,2,4306.72,4141.06,40.7,41.09,185,181,14.3,0.8
"14483",149,2,1,257.10,249.20,455.0,455.01,13,13,33.3,7.1
"14484",49,4,0,1070.98,1070.98,223.7,224.04,47,47,0.0,0.0
"14485",38,1,0,162.80,162.80,NULL,NULL,44,44,0.0,0.0
"14486",511,2,0,175.50,175.50,41.0,41.97,4,3,0.0,0.0
"14487",26,7,1,1266.27,1253.52,58.2,58.82,129,125,12.5,0.6
"14488",50,1,1,1064.28,1047.43,NULL,NULL,46,45,50.0,6.1
"14489",206,4,0,1574.93,1574.93,134.7,135.07,65,62,0.0,0.0
"14490",405,2,0,1273.47,1273.47,22.0,22.14,72,72,0.0,0.0
"14491",174,2,0,340.93,340.93,197.0,197.13,17,17,0.0,0.0
"14492",429,7,3,1921.91,1574.36,31.2,31.49,70,68,30.0,11.5
"14493",6,10,4,5087.86,4993.76,70.1,70.48,292,273,28.6,1.7
"14494",25,3,0,401.46,401.46,352.0,352.92,17,17,0.0,0.0
"14495",50,3,1,174.80,166.30,304.0,304.58,7,7,25.0,12.5
"14496",311,7,3,2363.89,2341.54,53.0,53.64,64,61,30.0,2.8
"14497",300,2,1,697.06,679.16,364.0,364.29,40,40,33.3,4.8
"14498",42,10,0,3900.83,3900.83,55.8,56.43,276,269,0.0,0.0
"14499",25,7,3,2101.79,2083.44,73.3,73.84,199,198,30.0,1.0
"14500",87,3,0,356.85,356.85,50.0,50.64,6,6,0.0,0.0
"14501",63,2,1,251.21,190.31,136.0,136.05,9,9,33.3,16.7
"14502",19,11,3,2426.79,2307.14,28.9,29.38,367,357,21.4,1.1
"14503",2,6,0,3543.26,3543.26,34.6,35.03,113,111,0.0,0.0
"14504",46,4,0,673.26,673.26,76.3,77.02,85,80,0.0,0.0
"14505",16,19,8,11873.08,11590.04,39.2,39.61,897,841,29.6,1.1
"14506",16,7,0,2960.25,2960.25,96.3,97.03,251,243,0.0,0.0
"14507",23,11,3,3216.74,3104.80,70.1,70.58,182,179,21.4,3.7
"14508",21,5,1,822.92,804.07,129.3,129.57,142,139,16.7,0.6
"14509",533,1,0,110.95,110.95,NULL,NULL,25,25,0.0,0.0
"14510",375,3,1,979.85,964.55,30.0,30.48,67,65,25.0,1.3
"14511",10,5,1,1314.81,1267.41,30.3,30.55,53,53,16.7,4.2
"14512",187,7,0,1215.97,1215.97,90.3,90.83,55,55,0.0,0.0
"14513",100,6,1,788.01,770.91,92.8,93.55,15,15,14.3,24.0
"14514",60,9,1,4380.04,4375.79,82.9,83.14,212,191,10.0,0.3
"14515",17,12,3,3724.06,3693.70,48.0,48.45,109,107,20.0,2.3
"14516",515,1,0,151.17,151.17,NULL,NULL,35,32,0.0,0.0
"14517",32,2,0,330.45,330.45,108.0,108.11,17,17,0.0,0.0
"14518",63,1,0,174.37,174.37,NULL,NULL,16,16,0.0,0.0
"14519",683,2,0,203.14,203.14,45.0,45.03,38,36,0.0,0.0
"14520",1,2,0,270.60,270.60,289.0,289.02,3,3,0.0,0.0
"14521",476,1,1,199.45,167.65,NULL,NULL,17,17,50.0,15.0
"14522",23,8,0,1748.42,1748.42,93.7,94.28,34,32,0.0,0.0
"14523",107,1,0,241.09,241.09,NULL,NULL,12,11,0.0,0.0
"14524",31,13,0,2909.86,2909.86,31.6,32.09,250,243,0.0,0.0
"14525",8,17,4,8018.59,7952.76,43.6,44.18,339,330,19.0,1.1
"14526",388,1,0,258.65,258.65,NULL,NULL,41,40,0.0,0.0
"14527",2,121,19,27191.10,26359.18,5.6,6.13,605,566,13.6,2.6
"14528",36,1,0,364.22,364.22,NULL,NULL,18,18,0.0,0.0
"14529",59,3,0,578.61,578.61,24.5,25.03,177,177,0.0,0.0
"14530",25,16,3,6088.87,5968.62,43.7,44.13,269,262,15.8,0.8
"14531",479,1,0,376.34,376.34,NULL,NULL,29,27,0.0,0.0
"14532",235,11,1,3845.78,3833.03,45.8,46.21,209,199,8.3,0.3
"14533",24,11,4,3466.37,3185.12,58.2,58.60,74,74,26.7,5.3
"14534",2,26,12,6183.06,5698.37,24.8,25.28,436,417,31.6,5.9
"14535",58,9,2,5961.89,5803.79,73.5,74.13,588,567,18.2,0.8
"14536",259,1,0,170.95,170.95,NULL,NULL,18,17,0.0,0.0
"14537",57,2,1,641.40,635.45,565.0,565.88,23,23,33.3,4.2
"14538",64,5,0,1370.84,1370.84,154.0,154.70,45,43,0.0,0.0
"14539",15,2,0,537.48,537.48,28.0,28.91,31,31,0.0,0.0
"14540",9,11,1,3709.64,3699.74,71.7,72.29,197,194,8.3,0.4
"14541",58,14,0,2491.38,2491.38,48.9,49.46,99,94,0.0,0.0
"14542",185,1,0,103.25,103.25,NULL,NULL,5,5,0.0,0.0
"14543",3,39,10,14548.22,11958.76,18.2,18.68,104,99,20.4,19.9
"14544",23,3,0,2938.53,2938.53,222.5,222.98,148,148,0.0,0.0
"14545",673,1,0,349.25,349.25,NULL,NULL,23,23,0.0,0.0
"14546",3,11,9,5184.84,4987.97,72.2,72.80,410,390,45.0,4.7
"14547",3,8,1,3974.75,3953.95,6.7,7.26,198,189,11.1,0.3
"14548",150,9,0,2541.29,2541.29,72.6,72.87,66,65,0.0,0.0
"14549",310,4,0,913.60,913.60,141.3,142.00,117,106,0.0,0.0
"14550",10,4,0,1345.06,1345.06,157.0,157.67,77,77,0.0,0.0
"14551",17,7,2,878.09,856.64,110.2,110.51,69,67,22.2,2.5
"14552",151,3,0,507.93,507.93,220.0,220.48,124,119,0.0,0.0
"14553",18,9,1,1818.60,1793.10,60.9,61.26,233,229,10.0,0.3
"14554",9,4,0,2279.49,2279.49,13.7,14.05,147,143,0.0,0.0
"14555",56,6,1,2304.03,2294.88,132.2,132.84,94,90,14.3,1.7
"14556",595,3,0,815.69,815.69,45.5,46.07,158,146,0.0,0.0
"14557",63,1,1,788.38,0.00,NULL,NULL,16,16,50.0,50.0
"14558",652,3,2,655.50,614.10,38.0,38.55,13,13,40.0,11.8
"14559",389,1,0,75.60,75.60,NULL,NULL,2,2,0.0,0.0
"14560",6,44,2,6114.03,6050.44,16.6,16.98,60,59,4.3,1.0
"14561",75,3,0,1080.76,1080.76,54.0,54.48,67,66,0.0,0.0
"14562",3,26,4,6638.15,6314.30,26.1,26.67,245,233,13.3,3.4
"14563",509,2,0,625.42,625.42,82.0,82.97,94,88,0.0,0.0
"14564",426,2,3,2605.62,2519.32,300.0,300.98,107,105,60.0,5.3
"14565",95,5,2,3709.22,3683.87,94.0,94.49,138,134,28.6,1.3
"14566",110,4,0,4092.00,4092.00,140.7,141.01,9,8,0.0,0.0
"14567",34,2,1,1530.36,1524.46,73.0,73.86,33,33,33.3,2.9
"14568",423,1,1,919.70,909.50,NULL,NULL,47,47,50.0,2.1
"14569",0,4,0,597.33,597.33,200.3,200.71,31,30,0.0,0.0
"14570",280,3,0,512.40,512.40,81.0,81.46,63,61,0.0,0.0
"14571",424,1,0,160.00,160.00,NULL,NULL,30,30,0.0,0.0
"14572",2,11,4,5520.98,5479.08,61.4,61.80,335,317,26.7,0.8
"14573",179,13,4,2163.12,2113.42,42.8,43.40,183,179,23.5,1.9
"14574",732,1,0,143.70,143.70,NULL,NULL,11,11,0.0,0.0
"14575",487,1,0,420.22,420.22,NULL,NULL,71,65,0.0,0.0
"14576",371,1,0,35.40,35.40,NULL,NULL,1,1,0.0,0.0
"14577",12,7,0,1364.15,1364.15,119.2,119.34,104,102,0.0,0.0
"14578",2,1,0,168.63,168.63,NULL,NULL,24,23,0.0,0.0
"14579",431,1,0,105.56,105.56,NULL,NULL,24,24,0.0,0.0
"14580",517,1,0,14.85,14.85,NULL,NULL,1,1,0.0,0.0
"14581",16,2,0,409.65,409.65,527.0,527.87,59,54,0.0,0.0
"14582",40,1,0,114.11,114.11,NULL,NULL,6,6,0.0,0.0
"14583",5,8,0,1660.29,1660.29,87.4,87.98,353,337,0.0,0.0
"14584",168,8,1,1738.16,1725.16,69.7,70.17,127,120,11.1,0.5
"14585",49,5,0,1143.27,1143.27,91.0,91.52,88,87,0.0,0.0
"14586",226,1,2,237.36,134.16,NULL,NULL,19,17,66.7,29.6
"14587",18,9,1,1580.29,1577.39,38.6,39.12,170,160,10.0,0.3
"14588",577,1,0,135.39,135.39,NULL,NULL,16,16,0.0,0.0
"14589",371,1,0,39.75,39.75,NULL,NULL,3,3,0.0,0.0
"14590",424,20,8,2993.37,2871.04,15.6,16.21,124,120,28.6,6.5
"14591",14,4,0,1320.21,1320.21,65.7,66.00,138,136,0.0,0.0
"14592",34,3,0,557.94,557.94,14.0,14.47,132,130,0.0,0.0
"14593",21,12,5,3658.03,3602.31,64.2,64.45,435,413,29.4,1.1
"14594",6,2,0,363.33,363.33,365.0,365.98,48,47,0.0,0.0
"14595",19,8,0,2164.45,2164.45,94.9,95.56,119,109,0.0,0.0
"14596",626,1,0,222.22,222.22,NULL,NULL,50,42,0.0,0.0
"14597",10,6,0,2184.63,2184.63,84.8,85.20,79,79,0.0,0.0
"14598",43,2,1,384.04,221.97,525.0,525.01,83,83,33.3,30.8
"14599",389,2,0,457.89,457.89,118.0,118.95,77,76,0.0,0.0
"14600",305,2,0,865.17,865.17,87.0,87.74,53,53,0.0,0.0
"14601",10,1,0,213.96,213.96,NULL,NULL,7,7,0.0,0.0
"14602",655,1,0,205.36,205.36,NULL,NULL,31,29,0.0,0.0
"14603",274,1,0,660.00,660.00,NULL,NULL,2,2,0.0,0.0
"14604",632,1,0,136.36,136.36,NULL,NULL,19,14,0.0,0.0
"14605",373,4,0,920.71,920.71,118.7,119.00,87,83,0.0,0.0
"14606",0,184,66,29648.75,28913.22,3.5,4.02,1259,1160,26.4,2.1
"14607",15,20,5,22575.13,17226.23,37.1,37.31,105,100,20.0,13.0
"14608",3,10,1,3342.94,3263.44,80.6,81.02,14,14,9.1,2.3
"14609",71,10,1,1486.20,1366.20,65.7,66.24,6,4,9.1,7.1
"14610",395,2,0,24.35,24.35,118.0,118.79,10,10,0.0,0.0
"14611",438,2,1,604.33,599.38,154.0,154.96,37,37,33.3,2.6
"14612",414,1,0,877.70,877.70,NULL,NULL,14,14,0.0,0.0
"14613",679,1,0,76.32,76.32,NULL,NULL,1,1,0.0,0.0
"14614",385,1,0,295.13,295.13,NULL,NULL,19,18,0.0,0.0
"14615",393,5,1,951.76,934.26,38.0,38.50,40,40,16.7,5.9
"14616",242,5,0,527.78,527.78,75.8,76.50,3,3,0.0,0.0
"14617",402,2,0,190.47,190.47,13.0,13.04,7,7,0.0,0.0
"14618",8,7,2,1342.32,1310.52,89.2,89.52,40,40,22.2,3.8
"14619",238,2,1,1291.24,1276.31,295.0,295.71,58,58,33.3,3.2
"14620",203,2,1,412.78,393.28,78.0,78.14,26,25,33.3,13.3
"14621",0,9,7,3000.57,2878.27,84.9,85.29,134,130,43.8,11.7
"14622",184,1,0,320.58,320.58,NULL,NULL,21,19,0.0,0.0
"14623",31,10,2,2012.30,1983.55,62.8,63.32,192,181,16.7,1.1
"14624",56,6,0,814.07,814.07,108.8,109.43,39,38,0.0,0.0
"14625",184,11,7,4497.88,4429.18,52.3,52.71,167,165,38.9,3.3
"14626",8,11,4,5410.92,5374.77,70.1,70.58,181,178,26.7,2.1
"14627",311,1,2,462.75,406.40,NULL,NULL,29,29,66.7,25.6
"14628",90,5,0,1998.00,1998.00,147.5,148.00,65,61,0.0,0.0
"14629",3,2,1,955.26,935.46,43.0,43.03,133,133,33.3,0.7
"14630",483,1,0,338.65,338.65,NULL,NULL,21,21,0.0,0.0
"14631",50,6,1,2025.69,2023.17,86.6,87.37,65,64,14.3,1.1
"14632",262,1,0,114.56,114.56,NULL,NULL,8,8,0.0,0.0
"14633",265,1,0,344.90,344.90,NULL,NULL,20,18,0.0,0.0
"14634",437,4,3,2124.46,1971.82,34.0,34.68,105,103,42.9,7.6
"14635",453,1,0,215.22,215.22,NULL,NULL,15,15,0.0,0.0
"14636",35,2,0,609.85,609.85,232.0,232.26,27,27,0.0,0.0
"14637",676,1,0,106.68,106.68,NULL,NULL,7,7,0.0,0.0
"14638",50,1,0,443.60,443.60,NULL,NULL,16,16,0.0,0.0
"14639",51,9,2,4978.96,4946.81,75.9,76.14,203,203,18.2,1.0
"14640",15,10,6,3649.36,3446.33,73.1,73.54,165,159,37.5,8.6
"14641",21,1,0,110.46,110.46,NULL,NULL,7,7,0.0,0.0
"14642",58,1,0,96.12,96.12,NULL,NULL,2,2,0.0,0.0
"14643",169,5,1,1679.89,1654.69,139.0,139.53,57,54,16.7,4.6
"14644",8,7,5,2247.72,2077.47,111.0,111.45,50,50,41.7,13.9
"14645",156,3,1,876.89,840.24,238.0,238.95,45,45,25.0,11.1
"14646",1,146,7,526751.52,523202.74,4.7,5.07,961,941,4.6,0.8
"14647",200,2,0,506.04,506.04,322.0,322.01,42,42,0.0,0.0
"14648",403,15,4,4463.39,4374.74,21.9,22.35,285,277,21.1,2.3
"14649",4,9,2,3651.19,3630.04,85.3,85.50,374,357,18.2,0.6
"14650",588,1,0,62.50,62.50,NULL,NULL,4,3,0.0,0.0
"14651",66,9,0,2025.52,2025.52,70.1,70.52,216,214,0.0,0.0
"14652",76,1,0,114.18,114.18,NULL,NULL,29,27,0.0,0.0
"14653",0,11,0,3404.80,3404.80,73.2,73.61,269,261,0.0,0.0
"14654",737,1,0,246.86,246.86,NULL,NULL,27,27,0.0,0.0
"14655",3,7,4,3878.51,3836.73,97.7,98.01,72,69,36.4,5.5
"14656",168,5,0,790.00,790.00,108.3,108.52,148,144,0.0,0.0
"14657",17,6,1,1450.19,1440.24,83.0,83.54,143,137,14.3,0.5
"14658",4,2,0,247.15,247.15,111.0,112.00,27,27,0.0,0.0
"14659",8,9,3,2529.93,2456.53,37.9,38.37,147,142,25.0,2.3
"14660",86,2,0,285.74,285.74,14.0,14.04,24,24,0.0,0.0
"14661",26,1,0,107.95,107.95,NULL,NULL,4,4,0.0,0.0
"14662",28,7,0,1376.43,1376.43,117.5,117.97,199,199,0.0,0.0
"14663",429,2,0,490.60,490.60,0.0,0.01,60,58,0.0,0.0
"14664",19,2,0,636.24,636.24,13.0,13.84,78,75,0.0,0.0
"14665",60,7,2,2749.65,2172.33,88.3,88.65,94,92,22.2,17.0
"14666",23,1,0,179.95,179.95,NULL,NULL,13,13,0.0,0.0
"14667",10,54,7,20359.59,20153.04,13.2,13.72,577,540,11.5,1.0
"14668",444,1,0,111.63,111.63,NULL,NULL,10,10,0.0,0.0
"14669",241,7,0,3216.78,3216.78,82.2,82.66,334,316,0.0,0.0
"14670",279,3,0,583.33,583.33,225.5,226.00,159,154,0.0,0.0
"14671",548,2,0,1127.45,1127.45,18.0,18.80,48,46,0.0,0.0
"14672",234,4,0,1113.14,1113.14,148.0,148.65,93,89,0.0,0.0
"14673",2,7,0,3037.32,3037.32,67.3,67.70,86,86,0.0,0.0
"14674",508,1,0,173.66,173.66,NULL,NULL,14,14,0.0,0.0
"14675",15,2,0,1015.58,1015.58,372.0,372.03,196,194,0.0,0.0
"14676",30,12,4,8356.79,8285.49,54.8,55.29,77,77,25.0,5.0
"14677",592,1,0,184.91,184.91,NULL,NULL,14,13,0.0,0.0
"14678",570,1,1,403.39,386.44,NULL,NULL,24,24,50.0,4.0
"14679",371,3,2,1289.44,1272.95,174.5,174.89,49,49,40.0,6.0
"14680",24,58,29,55688.50,53080.02,11.9,12.46,222,211,33.3,11.5
"14681",70,6,0,875.15,875.15,116.2,116.46,19,19,0.0,0.0
"14682",187,6,0,1514.81,1514.81,96.6,96.98,79,78,0.0,0.0
"14683",587,1,0,146.56,146.56,NULL,NULL,21,21,0.0,0.0
"14684",25,6,0,1430.03,1430.03,72.4,72.98,272,265,0.0,0.0
"14685",575,8,5,4536.64,4241.16,21.0,21.44,109,107,38.5,4.6
"14686",413,5,1,852.53,844.58,61.0,61.25,185,171,16.7,0.5
"14687",106,3,0,1402.06,1402.06,222.0,222.53,34,33,0.0,0.0
"14688",7,28,6,7190.42,6666.93,16.2,16.63,197,190,17.6,6.1
"14689",208,1,0,112.80,112.80,NULL,NULL,13,12,0.0,0.0
"14690",43,4,1,777.68,764.59,121.7,122.05,69,66,20.0,3.7
"14691",30,5,0,2114.33,2114.33,45.3,45.53,50,50,0.0,0.0
"14692",136,12,1,1715.14,1705.64,43.2,43.64,101,101,7.7,0.6
"14693",264,7,1,1165.36,1139.86,43.0,43.53,43,40,12.5,1.3
"14694",616,1,0,244.31,244.31,NULL,NULL,15,15,0.0,0.0
"14695",518,3,1,1534.22,1466.72,106.5,106.57,76,72,25.0,9.9
"14696",3,8,2,2473.28,2465.30,59.0,59.58,137,132,20.0,1.9
"14697",217,2,0,188.61,188.61,0.0,0.01,22,17,0.0,0.0
"14698",1,5,0,1217.27,1217.27,12.0,12.50,148,147,0.0,0.0
"14699",213,4,0,702.60,702.60,103.3,103.71,45,44,0.0,0.0
"14700",31,5,0,3076.06,3076.06,113.0,113.27,111,110,0.0,0.0
"14701",10,15,3,4487.11,4423.96,47.7,48.14,455,440,16.7,2.5
"14702",0,29,3,6356.98,6298.48,25.4,26.00,337,325,9.4,0.4
"14703",14,1,0,318.17,318.17,NULL,NULL,22,22,0.0,0.0
"14704",19,9,0,1720.58,1720.58,75.1,75.60,317,313,0.0,0.0
"14705",198,1,0,179.00,179.00,NULL,NULL,1,1,0.0,0.0
"14706",618,1,0,367.54,367.54,NULL,NULL,25,24,0.0,0.0
"14707",435,2,0,139.20,139.20,141.0,141.02,1,1,0.0,0.0
"14708",2,5,1,1793.22,1763.52,113.0,113.23,27,27,16.7,2.4
"14709",14,25,2,8886.33,8866.48,29.5,29.96,105,103,7.4,0.6
"14710",13,13,0,1899.79,1899.79,59.7,60.16,310,304,0.0,0.0
"14711",9,11,1,2839.62,2809.02,24.5,25.21,221,218,8.3,0.6
"14712",28,4,0,1328.07,1328.07,129.0,129.64,24,23,0.0,0.0
"14713",8,21,4,5115.36,5068.96,35.8,36.34,221,213,16.0,1.3
"14714",23,4,3,906.24,896.40,220.7,221.02,64,63,42.9,5.1
"14715",24,8,0,1809.55,1809.55,94.6,95.00,101,97,0.0,0.0
"14716",42,3,0,543.28,543.28,200.5,200.61,85,84,0.0,0.0
"14717",732,1,1,81.30,72.80,NULL,NULL,11,9,50.0,8.3
"14718",409,1,0,226.42,226.42,NULL,NULL,11,11,0.0,0.0
"14719",1,5,1,1581.84,1571.89,61.3,61.98,177,171,16.7,0.4
"14720",5,3,0,663.81,663.81,60.0,60.50,34,34,0.0,0.0
"14721",378,1,0,109.07,109.07,NULL,NULL,24,24,0.0,0.0
"14722",146,3,0,489.52,489.52,169.5,169.53,72,68,0.0,0.0
"14723",9,11,0,1801.36,1801.36,72.1,72.52,286,270,0.0,0.0
"14724",589,1,0,341.90,341.90,NULL,NULL,40,37,0.0,0.0
"14725",24,4,1,1246.86,1196.46,170.0,170.02,84,80,20.0,2.0
"14726",654,1,0,116.50,116.50,NULL,NULL,15,15,0.0,0.0
"14727",273,3,1,461.03,291.13,136.0,136.03,42,39,25.0,34.8
"14728",412,1,0,190.58,190.58,NULL,NULL,14,14,0.0,0.0
"14729",373,3,0,586.24,586.24,125.5,125.98,126,125,0.0,0.0
"14730",0,8,0,1897.57,1897.57,39.1,39.30,317,312,0.0,0.0
"14731",46,3,0,380.02,380.02,82.0,82.56,38,35,0.0,0.0
"14732",7,19,5,5517.07,5447.52,39.6,40.12,162,160,20.8,2.5
"14733",8,15,3,14335.15,14200.78,27.1,27.57,140,135,16.7,4.2
"14734",415,4,1,1056.42,1045.47,41.7,41.96,48,48,20.0,1.6
"14735",3,55,3,12225.16,11899.66,13.2,13.56,197,193,5.2,3.7
"14736",484,2,0,374.05,374.05,0.0,0.01,70,70,0.0,0.0
"14737",3,4,0,3554.17,3554.17,132.0,132.32,28,28,0.0,0.0
"14738",38,9,3,1821.90,1763.64,85.6,86.24,58,57,25.0,3.6
"14739",1,25,3,11573.62,11555.69,30.0,30.55,129,121,10.7,1.2
"14740",190,11,2,4161.06,4068.86,45.0,45.53,173,170,15.4,2.9
"14741",11,7,0,1713.09,1713.09,67.2,67.66,48,46,0.0,0.0
"14742",434,1,0,579.85,579.85,NULL,NULL,34,34,0.0,0.0
"14743",592,1,0,50.48,50.48,NULL,NULL,3,3,0.0,0.0
"14744",15,14,2,3660.08,3648.63,42.2,42.61,57,55,12.5,1.7
"14745",112,12,5,2551.41,2471.06,47.3,47.73,74,71,29.4,4.1
"14746",405,4,0,593.50,593.50,5.7,5.72,7,7,0.0,0.0
"14747",247,1,1,328.20,294.30,NULL,NULL,18,18,50.0,5.3
"14748",28,10,6,2681.90,2208.89,68.0,68.45,129,128,37.5,15.0
"14749",479,1,0,310.15,310.15,NULL,NULL,18,18,0.0,0.0
"14750",735,1,0,112.03,112.03,NULL,NULL,32,31,0.0,0.0
"14751",683,2,0,126.45,126.45,41.0,41.98,7,7,0.0,0.0
"14752",43,1,0,389.64,389.64,NULL,NULL,5,5,0.0,0.0
"14753",86,2,0,869.51,869.51,373.0,373.16,45,44,0.0,0.0
"14754",44,6,1,1547.93,1543.73,128.6,129.21,110,107,14.3,0.7
"14755",9,25,5,9972.55,9851.45,29.8,30.28,219,215,16.7,1.9
"14756",14,3,1,2603.76,2563.46,204.0,204.63,101,101,25.0,2.5
"14757",74,1,0,420.50,420.50,NULL,NULL,19,19,0.0,0.0
"14758",144,7,0,2864.97,2864.97,77.2,77.67,91,90,0.0,0.0
"14759",4,3,0,1625.97,1625.97,113.5,114.02,92,92,0.0,0.0
"14760",293,1,1,89.20,53.80,NULL,NULL,5,5,50.0,28.6
"14761",58,3,0,447.92,447.92,192.5,192.95,21,21,0.0,0.0
"14762",263,2,0,417.57,417.57,362.0,362.70,28,28,0.0,0.0
"14764",43,1,1,278.30,250.55,NULL,NULL,6,5,50.0,14.3
"14765",28,3,0,254.11,254.11,73.0,73.50,38,38,0.0,0.0
"14766",7,11,3,6375.73,6301.88,53.8,54.32,251,243,21.4,2.1
"14767",473,1,0,382.81,382.81,NULL,NULL,18,18,0.0,0.0
"14768",16,2,1,192.60,139.50,109.0,109.98,4,4,33.3,16.7
"14769",2,17,4,15512.46,15437.25,44.5,45.07,833,805,19.0,0.7
"14770",231,8,1,3637.64,3624.89,59.4,59.97,152,146,11.1,0.5
