"customer_id","recency_days","frequency_completed","monetary_gross"
"18014",27,1,154.27
"18015",3,1,120.03
"18016",31,7,1954.56
"18017",80,4,688.00
"18018",107,4,297.99
"18019",51,1,38.45
"18020",543,1,190.48
"18021",509,2,216.41
"18022",35,5,1506.62
"18024",152,2,389.78
"18025",379,6,1177.72
"18026",500,2,2074.07
"18027",98,1,115.31
"18028",582,1,192.05
"18029",641,1,433.77
"18030",3,2,230.65
"18031",378,1,451.30
"18032",333,1,73.50
"18033",64,1,93.82
"18034",21,3,753.35
"18035",35,5,1260.23
"18036",31,11,1545.49
"18037",153,15,167.42
"18038",555,1,141.48
"18039",373,4,548.22
"18040",18,2,357.20
"18041",11,38,8018.77
"18042",53,2,281.15
"18043",24,3,529.29
"18044",3,18,3505.61
"18045",44,1,178.34
"18046",649,1,189.63
"18047",380,2,326.09
"18048",202,3,394.93
"18049",436,2,500.50
"18050",358,2,412.06
"18051",633,7,2282.28
"18052",564,1,10877.18
"18053",65,3,571.07
"18054",392,1,176.50
"18055",6,14,10142.64
"18056",287,2,554.60
"18057",392,3,1168.14
"18058",9,3,774.06
"18059",8,3,306.46
"18060",407,2,1185.46
"18061",21,28,6083.81
"18062",172,6,1632.67
"18063",390,2,186.60
"18064",132,11,4481.83
"18065",5,28,5846.63
"18066",74,3,1440.40
"18067",39,1,396.33
"18068",288,1,101.70
"18069",25,11,4449.02
"18070",668,1,314.10
"18071",257,6,1169.68
"18072",154,1,247.44
"18073",113,12,3859.82
"18074",373,2,1019.44
"18075",22,20,5783.29
"18076",379,1,151.49
"18077",7,18,4078.79
"18078",216,4,725.53
"18079",44,5,4203.93
"18080",18,2,1231.50
"18081",35,3,343.45
"18082",25,1,680.84
"18083",397,1,463.53
"18084",15,3,795.23
"18085",329,4,1341.85
"18086",273,1,101.34
"18087",143,16,13908.72
"18088",60,1,166.03
"18089",446,1,428.45
"18090",421,1,321.90
"18091",592,1,360.85
"18092",1,18,14693.72
"18093",92,8,4452.71
"18094",81,13,6391.52
"18095",312,5,2303.09
"18096",11,6,1638.16
"18097",7,11,4627.92
"18098",395,1,527.94
"18099",126,1,168.31
"18100",549,1,451.56
"18101",10,5,622.01
"18102",0,145,580987.04
"18103",548,1,105.80
"18104",36,1,754.64
"18105",37,1,113.48
"18106",329,6,1441.06
"18107",441,1,165.88
"18108",248,3,848.81
"18109",1,38,9555.71
"18110",18,2,392.28
"18111",582,1,405.85
"18112",11,4,773.36
"18113",368,1,76.32
"18114",289,1,220.10
"18115",697,1,9.70
"18116",67,13,2130.89
"18117",25,1,314.40
"18118",10,29,6218.62
"18119",367,1,180.70
"18120",213,1,111.15
"18121",148,2,653.30
"18122",7,6,1791.84
"18123",23,3,666.64
"18124",471,1,102.65
"18125",29,4,1131.75
"18126",60,1,198.58
"18127",18,4,556.13
"18128",536,1,399.29
"18129",242,1,112.55
"18130",8,3,1059.39
"18131",631,1,222.96
"18132",503,1,220.13
"18133",211,1,931.50
"18134",597,2,445.00
"18135",28,10,1249.62
"18136",62,5,1631.36
"18137",550,2,145.99
"18138",294,1,152.65
"18139",17,6,8438.34
"18140",473,1,536.41
"18141",360,2,882.47
"18142",150,2,1019.52
"18143",116,2,1000.16
"18144",7,19,4892.95
"18145",12,11,5609.74
"18146",140,2,160.35
"18147",45,2,179.34
"18148",646,1,112.85
"18149",50,7,1553.96
"18150",31,3,566.58
"18151",134,6,1879.44
"18152",645,1,426.69
"18153",658,1,246.22
"18154",2,5,932.60
"18155",74,3,371.62
"18156",12,2,675.64
"18157",570,1,213.90
"18158",8,2,453.40
"18159",300,1,530.15
"18160",56,3,1003.88
"18161",9,6,1803.10
"18162",731,1,371.51
"18163",560,1,728.84
"18164",30,1,399.65
"18165",176,1,302.46
"18166",623,1,175.50
"18167",3,3,1384.86
"18168",175,16,3435.50
"18169",60,1,202.65
"18170",32,9,2878.00
"18171",58,9,2437.31
"18172",14,52,17467.24
"18173",86,5,2696.36
"18174",6,2,162.50
"18175",675,1,176.10
"18176",353,1,476.35
"18177",30,9,2216.32
"18178",113,11,6103.74
"18179",8,8,2547.55
"18180",4,6,1843.75
"18181",23,5,1188.34
"18182",462,1,291.13
"18183",217,2,632.07
"18184",14,1,49.80
"18185",248,1,304.25
"18186",722,1,329.58
"18187",622,1,724.89
"18188",14,6,3280.59
"18189",77,3,1403.73
"18190",191,5,745.62
"18191",261,2,529.40
"18192",71,1,957.97
"18193",150,3,1207.35
"18194",63,6,4162.04
"18195",386,1,101.16
"18196",94,4,1455.27
"18197",513,1,230.10
"18198",3,17,5425.56
"18199",675,1,344.75
"18200",105,1,150.35
"18201",722,1,447.53
"18202",199,3,1396.99
"18203",156,4,482.52
"18204",70,3,1975.35
"18205",35,2,517.36
"18206",552,1,314.66
"18207",493,1,544.47
"18208",565,1,360.08
"18209",28,1,139.10
"18210",1,7,2768.83
"18211",25,5,600.07
"18212",325,2,514.37
"18213",236,1,232.48
"18214",530,4,1780.34
"18215",88,5,2232.49
"18216",30,1,481.75
"18217",28,4,945.04
"18218",205,4,1121.84
"18219",2,17,3352.70
"18220",219,6,1921.76
"18221",21,6,1424.94
"18222",92,1,443.00
"18223",1,26,14000.85
"18224",263,1,158.95
"18225",2,26,13014.80
"18226",38,26,11878.88
"18227",217,2,388.75
"18228",49,2,779.90
"18229",11,28,10150.51
"18230",8,9,4291.06
"18231",191,28,6848.27
"18232",81,4,592.97
"18233",325,1,440.00
"18234",551,1,179.60
"18235",71,3,1796.48
"18236",29,12,1795.35
"18237",2,5,987.10
"18238",514,1,270.92
"18239",218,6,1712.26
"18240",45,1,422.58
"18241",9,21,2986.99
"18242",71,8,3605.21
"18243",413,1,515.78
"18244",430,2,568.64
"18245",6,20,6324.98
"18246",23,3,758.82
"18247",409,3,839.73
"18248",113,2,804.02
"18249",16,1,95.34
"18250",300,1,349.27
"18251",86,9,26278.86
"18252",50,7,1533.69
"18253",642,1,317.88
"18254",580,1,267.90
"18255",88,2,303.15
"18256",354,1,110.70
"18257",38,12,4585.15
"18258",463,6,2059.67
"18259",24,7,3941.90
"18260",172,23,9947.26
"18261",42,2,324.24
"18262",139,3,577.54
"18263",22,3,1213.16
"18264",498,1,603.25
"18265",71,2,801.51
"18266",433,1,251.10
"18267",659,1,269.37
"18268",133,6,1490.23
"18269",357,1,168.60
"18270",37,3,444.55
"18271",609,2,680.85
"18272",2,9,4385.98
"18273",1,4,357.00
"18274",17,1,175.92
"18275",577,2,741.85
"18276",20,6,1656.52
"18277",57,5,1180.05
"18278",73,2,414.20
"18279",518,1,231.34
"18280",277,2,488.15
"18281",180,2,201.14
"18282",7,2,178.05
"18283",3,22,2658.95
"18284",431,1,411.68
"18285",660,1,377.00
"18286",476,2,1246.43
"18287",42,7,4132.99
